x,y,z
-0.348305,0.316114,0.509581
-0.348308,0.316091,0.509567
-0.348310,0.316067,0.509553
-0.348313,0.316044,0.509539
-0.348315,0.316020,0.509525
-0.348318,0.315996,0.509511
-0.348320,0.315972,0.509497
-0.348323,0.315948,0.509482
-0.348325,0.315924,0.509468
-0.348328,0.315900,0.509454
-0.348330,0.315876,0.509439
-0.348333,0.315852,0.509425
-0.348335,0.315827,0.509410
-0.348338,0.315803,0.509396
-0.348341,0.315778,0.509381
-0.348343,0.315753,0.509366
-0.348346,0.315728,0.509352
-0.348348,0.315703,0.509337
-0.348351,0.315678,0.509322
-0.348354,0.315653,0.509307
-0.348356,0.315628,0.509292
-0.348359,0.315603,0.509277
-0.348362,0.315578,0.509262
-0.348364,0.315552,0.509247
-0.348367,0.315526,0.509232
-0.348370,0.315501,0.509216
-0.348372,0.315475,0.509201
-0.348375,0.315449,0.509186
-0.348378,0.315423,0.509170
-0.348381,0.315397,0.509155
-0.348383,0.315371,0.509139
-0.348386,0.315345,0.509124
-0.348389,0.315319,0.509108
-0.348392,0.315292,0.509092
-0.348394,0.315266,0.509077
-0.348397,0.315239,0.509061
-0.348400,0.315213,0.509045
-0.348403,0.315186,0.509029
-0.348406,0.315159,0.509013
-0.348409,0.315132,0.508997
-0.348411,0.315105,0.508981
-0.348414,0.315078,0.508965
-0.348417,0.315051,0.508949
-0.348420,0.315024,0.508933
-0.348423,0.314996,0.508916
-0.348426,0.314969,0.508900
-0.348429,0.314941,0.508884
-0.348431,0.314914,0.508867
-0.348434,0.314886,0.508851
-0.348437,0.314858,0.508834
-0.348440,0.314830,0.508818
-0.348443,0.314802,0.508801
-0.348446,0.314774,0.508784
-0.348449,0.314746,0.508768
-0.348452,0.314718,0.508751
-0.348455,0.314690,0.508734
-0.348458,0.314661,0.508717
-0.348461,0.314633,0.508700
-0.348464,0.314605,0.508683
-0.348467,0.314576,0.508666
-0.348470,0.314547,0.508649
-0.348473,0.314519,0.508632
-0.348476,0.314490,0.508615
-0.348479,0.314461,0.508598
-0.348482,0.314432,0.508581
-0.348485,0.314403,0.508563
-0.348488,0.314374,0.508546
-0.348491,0.314344,0.508529
-0.348494,0.314315,0.508511
-0.348498,0.314286,0.508494
-0.348501,0.314256,0.508476
-0.348504,0.314227,0.508459
-0.348507,0.314197,0.508441
-0.348510,0.314167,0.508424
-0.348513,0.314138,0.508406
-0.348516,0.314108,0.508388
-0.348519,0.314078,0.508370
-0.348523,0.314048,0.508353
-0.348526,0.314018,0.508335
-0.348529,0.313988,0.508317
-0.348532,0.313958,0.508299
-0.348535,0.313927,0.508281
-0.348538,0.313897,0.508263
-0.348542,0.313867,0.508245
-0.348545,0.313836,0.508227
-0.348548,0.313806,0.508209
-0.348551,0.313775,0.508190
-0.348554,0.313745,0.508172
-0.348558,0.313714,0.508154
-0.348561,0.313683,0.508136
-0.348564,0.313652,0.508117
-0.348567,0.313621,0.508099
-0.348571,0.313590,0.508080
-0.348574,0.313559,0.508062
-0.348577,0.313528,0.508043
-0.348581,0.313497,0.508025
-0.348584,0.313465,0.508006
-0.348587,0.313434,0.507988
-0.348590,0.313403,0.507969
-0.348594,0.313371,0.507950
-0.348597,0.313340,0.507931
-0.348600,0.313308,0.507913
-0.348604,0.313277,0.507894
-0.348607,0.313245,0.507875
-0.348610,0.313213,0.507856
-0.348614,0.313181,0.507837
-0.348617,0.313149,0.507818
-0.348620,0.313117,0.507799
-0.348624,0.313086,0.507780
-0.348627,0.313053,0.507761
-0.348631,0.313021,0.507742
-0.348634,0.312989,0.507723
-0.348637,0.312957,0.507704
-0.348641,0.312925,0.507685
-0.348644,0.312892,0.507665
-0.348647,0.312860,0.507646
-0.348651,0.312827,0.507627
-0.348654,0.312795,0.507608
