x,y,z
-0.062613,-0.028708,0.821368
-0.062289,-0.028207,0.821137
-0.061964,-0.027703,0.820905
-0.061637,-0.027198,0.820673
-0.061309,-0.026691,0.820439
-0.060980,-0.026182,0.820205
-0.060649,-0.025671,0.819969
-0.060317,-0.025158,0.819733
-0.059984,-0.024643,0.819496
-0.059650,-0.024126,0.819258
-0.059314,-0.023607,0.819019
-0.058977,-0.023086,0.818779
-0.058639,-0.022564,0.818538
-0.058300,-0.022039,0.818297
-0.057959,-0.021512,0.818054
-0.057617,-0.020984,0.817811
-0.057274,-0.020453,0.817567
-0.056930,-0.019921,0.817322
-0.056585,-0.019387,0.817076
-0.056238,-0.018851,0.816829
-0.055890,-0.018313,0.816581
-0.055541,-0.017773,0.816332
-0.055190,-0.017231,0.816083
-0.054839,-0.016687,0.815833
-0.054486,-0.016142,0.815581
-0.054132,-0.015595,0.815329
-0.053777,-0.015046,0.815076
-0.053420,-0.014495,0.814823
-0.053063,-0.013942,0.814568
-0.052704,-0.013387,0.814313
-0.052344,-0.012831,0.814057
-0.051983,-0.012273,0.813799
-0.051621,-0.011712,0.813542
-0.051257,-0.011151,0.813283
-0.050893,-0.010587,0.813023
-0.050527,-0.010022,0.812763
-0.050160,-0.009455,0.812502
-0.049792,-0.008886,0.812240
-0.049423,-0.008315,0.811977
-0.049053,-0.007743,0.811713
-0.048682,-0.007168,0.811449
-0.048309,-0.006593,0.811184
-0.047935,-0.006015,0.810918
-0.047561,-0.005436,0.810651
-0.047185,-0.004855,0.810384
-0.046808,-0.004272,0.810115
-0.046430,-0.003688,0.809846
-0.046051,-0.003101,0.809576
-0.045671,-0.002514,0.809306
-0.045290,-0.001924,0.809034
-0.044907,-0.001333,0.808762
-0.044524,-0.000740,0.808489
-0.044139,-0.000146,0.808215
-0.043754,0.000450,0.807941
-0.043367,0.001047,0.807666
-0.042980,0.001647,0.807390
-0.042591,0.002248,0.807113
-0.042201,0.002850,0.806836
-0.041811,0.003454,0.806557
-0.041419,0.004060,0.806279
-0.041026,0.004667,0.805999
-0.040632,0.005276,0.805719
-0.040238,0.005886,0.805438
-0.039842,0.006498,0.805156
-0.039445,0.007111,0.804873
-0.039047,0.007726,0.804590
-0.038649,0.008343,0.804306
-0.038249,0.008961,0.804022
-0.037848,0.009580,0.803737
-0.037447,0.010201,0.803451
-0.037044,0.010824,0.803164
-0.036640,0.011447,0.802877
-0.036236,0.012073,0.802589
-0.035830,0.012700,0.802300
-0.035424,0.013328,0.802011
-0.035017,0.013958,0.801721
-0.034608,0.014589,0.801430
-0.034199,0.015222,0.801139
-0.033789,0.015856,0.800847
-0.033378,0.016491,0.800554
-0.032966,0.017128,0.800261
-0.032554,0.017766,0.799967
-0.032140,0.018406,0.799672
-0.031725,0.019046,0.799377
-0.031310,0.019689,0.799082
-0.030894,0.020332,0.798785
-0.030476,0.020977,0.798488
-0.030058,0.021624,0.798190
-0.029639,0.022271,0.797892
-0.029220,0.022920,0.797593
-0.028799,0.023571,0.797294
-0.028378,0.024222,0.796994
-0.027955,0.024875,0.796693
-0.027532,0.025529,0.796392
-0.027108,0.026184,0.796090
-0.026684,0.026841,0.795788
-0.026258,0.027499,0.795485
-0.025832,0.028158,0.795182
-0.025405,0.028818,0.794878
-0.024977,0.029479,0.794573
-0.024548,0.030142,0.794268
-0.024119,0.030806,0.793962
