x,y,z
0.149783,0.300468,0.601538
0.149784,0.300466,0.601124
0.149785,0.300464,0.600709
0.149786,0.300462,0.600294
0.149787,0.300460,0.599878
0.149788,0.300458,0.599462
0.149789,0.300456,0.599046
0.149790,0.300454,0.598629
0.149790,0.300452,0.598212
0.149791,0.300450,0.597794
0.149792,0.300448,0.597376
0.149793,0.300447,0.596958
0.149794,0.300445,0.596539
0.149795,0.300443,0.596120
0.149796,0.300441,0.595700
0.149797,0.300439,0.595281
0.149798,0.300437,0.594861
0.149798,0.300435,0.594440
0.149799,0.300433,0.594020
0.149800,0.300431,0.593599
0.149801,0.300429,0.593178
0.149802,0.300427,0.592757
0.149803,0.300425,0.592335
0.149804,0.300423,0.591913
0.149805,0.300421,0.591491
0.149806,0.300419,0.591069
0.149807,0.300417,0.590647
0.149807,0.300416,0.590224
0.149808,0.300414,0.589802
0.149809,0.300412,0.589379
0.149810,0.300410,0.588956
0.149811,0.300408,0.588533
0.149812,0.300406,0.588110
0.149813,0.300404,0.587686
0.149814,0.300402,0.587263
0.149815,0.300400,0.586840
0.149816,0.300398,0.586416
0.149816,0.300396,0.585993
0.149817,0.300394,0.585569
0.149818,0.300392,0.585145
0.149819,0.300390,0.584722
0.149820,0.300388,0.584298
0.149821,0.300386,0.583875
0.149822,0.300384,0.583451
0.149823,0.300382,0.583027
0.149824,0.300380,0.582604
0.149825,0.300378,0.582181
0.149826,0.300377,0.581757
0.149826,0.300375,0.581334
0.149827,0.300373,0.580911
0.149828,0.300371,0.580488
0.149829,0.300369,0.580065
0.149830,0.300367,0.579642
0.149831,0.300365,0.579219
0.149832,0.300363,0.578797
0.149833,0.300361,0.578374
0.149834,0.300359,0.577952
0.149835,0.300357,0.577530
0.149835,0.300355,0.577108
0.149836,0.300353,0.576687
0.149837,0.300351,0.576266
0.149838,0.300349,0.575845
0.149839,0.300347,0.575424
0.149840,0.300345,0.575003
0.149841,0.300343,0.574583
0.149842,0.300342,0.574163
0.149843,0.300340,0.573743
0.149844,0.300338,0.573324
0.149844,0.300336,0.572905
0.149845,0.300334,0.572486
0.149846,0.300332,0.572068
0.149847,0.300330,0.571650
0.149848,0.300328,0.571232
0.149849,0.300326,0.570815
0.149850,0.300324,0.570398
0.149851,0.300322,0.569981
0.149852,0.300320,0.569565
0.149852,0.300318,0.569150
0.149853,0.300317,0.568734
0.149854,0.300315,0.568320
0.149855,0.300313,0.567905
0.149856,0.300311,0.567492
0.149857,0.300309,0.567078
0.149858,0.300307,0.566666
0.149859,0.300305,0.566253
0.149859,0.300303,0.565842
0.149860,0.300301,0.565430
0.149861,0.300299,0.565020
0.149862,0.300298,0.564610
0.149863,0.300296,0.564200
0.149864,0.300294,0.563791
0.149865,0.300292,0.563383
