x,y,z
-0.349999,0.300006,0.669949
-0.349999,0.300005,0.669955
-0.349999,0.300005,0.669960
-0.349999,0.300004,0.669965
-0.349999,0.300004,0.669970
-0.349999,0.300003,0.669974
-0.350000,0.300003,0.669978
-0.350000,0.300002,0.669981
-0.350000,0.300002,0.669985
-0.350000,0.300001,0.669987
-0.350000,0.300001,0.669990
-0.350000,0.300001,0.669992
-0.350000,0.300001,0.669993
-0.350000,0.300001,0.669995
-0.350000,0.300000,0.669996
-0.350000,0.300000,0.669997
-0.350000,0.300000,0.669998
-0.350000,0.300000,0.669999
-0.350000,0.300000,0.669999
-0.350000,0.300000,0.670000
-0.350000,0.300000,0.670000
-0.350000,0.300000,0.670000
-0.350000,0.300000,0.670000
-0.350000,0.300000,0.670000
